timestamp,xbtusd_bid,xbtusd_ask,xbtm19_bid,xbtm19_ask,delta,zeta,position
2019-05-30T18:13:49.956Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:50.960Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:51.683Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:51.683Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:53.681Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:53.681Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:56.757Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:57.432Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:58.921Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:13:59.463Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:13:59.463Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:00.000Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:00.000Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:02.248Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:02.248Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:02.248Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:05.982Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:06.921Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:06.921Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:09.254Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:10.456Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:10.456Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:11.733Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:11.733Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:13.080Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:15.702Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:15.998Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:15.998Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:15.998Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:20.049Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:20.314Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:21.577Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:21.577Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:24.163Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:24.163Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:25.525Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:26.677Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:26.677Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:29.035Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:29.035Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:29.035Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:29.035Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:32.776Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:32.776Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:34.648Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:35.000Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:36.704Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:36.704Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:37.989Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:37.989Z,8627.5,8628,8705,8705.5,77,78.0,
2019-05-30T18:14:40.738Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:41.848Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:42.822Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:42.822Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:42.822Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:45.000Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:45.000Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:45.000Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:45.000Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:50.251Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:51.800Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:52.267Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:52.267Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:52.267Z,8627.5,8628,8704.5,8705,76.5,77.5,
2019-05-30T18:14:55.648Z,8636.5,8637,8704,8705,67,68.5,
2019-05-30T18:14:56.619Z,8636.5,8637,8704,8705,67,68.5,
2019-05-30T18:14:56.619Z,8636.5,8637,8704,8705,67,68.5,
2019-05-30T18:14:56.619Z,8636.5,8637,8704,8705,67,68.5,
2019-05-30T18:14:56.619Z,8636.5,8637,8704,8705,67,68.5,
2019-05-30T18:14:58.590Z,8639,8639.5,8711.5,8714,72.0,75,
2019-05-30T18:14:59.972Z,8639,8639.5,8711.5,8714,72.0,75,
2019-05-30T18:15:00.000Z,8639,8639.5,8711.5,8714,72.0,75,
2019-05-30T18:15:03.031Z,8639,8639.5,8711.5,8714,72.0,75,
2019-05-30T18:15:03.757Z,8639,8639.5,8711.5,8714,72.0,75,
2019-05-30T18:15:04.197Z,8639,8639.5,8711.5,8714,72.0,75,
2019-05-30T18:15:05.894Z,8641.5,8642,8712.5,8713.5,70.5,72.0,
2019-05-30T18:15:07.537Z,8641.5,8642,8712.5,8713.5,70.5,72.0,
2019-05-30T18:15:07.704Z,8641.5,8642,8712.5,8713.5,70.5,72.0,
2019-05-30T18:15:07.984Z,8641.5,8642,8712.5,8713.5,70.5,72.0,
2019-05-30T18:15:08.931Z,8641.5,8642,8712.5,8713.5,70.5,72.0,
2019-05-30T18:15:12.068Z,8641.5,8642,8713.5,8714,71.5,72.5,
2019-05-30T18:15:12.068Z,8641.5,8642,8713.5,8714,71.5,72.5,
2019-05-30T18:15:12.929Z,8641.5,8642,8713.5,8714,71.5,72.5,
2019-05-30T18:15:13.839Z,8641.5,8642,8716.5,8717.5,74.5,76.0,
2019-05-30T18:15:15.153Z,8641.5,8642,8716.5,8717.5,74.5,76.0,
2019-05-30T18:15:17.446Z,8641.5,8642,8716.5,8717.5,74.5,76.0,
2019-05-30T18:15:17.777Z,8641.5,8642,8716.5,8717.5,74.5,76.0,
2019-05-30T18:15:18.332Z,8641.5,8642,8716.5,8717.5,74.5,76.0,
2019-05-30T18:15:18.894Z,8641.5,8642,8716.5,8717.5,74.5,76.0,
2019-05-30T18:15:19.333Z,8642.5,8643,8719,8719.5,76,77.0,
2019-05-30T18:15:20.697Z,8642.5,8643,8719,8719.5,76,77.0,
2019-05-30T18:15:22.173Z,8642.5,8643,8719,8719.5,76,77.0,
2019-05-30T18:15:22.173Z,8642.5,8643,8719,8719.5,76,77.0,
2019-05-30T18:15:22.173Z,8642.5,8643,8719,8719.5,76,77.0,
2019-05-30T18:15:25.639Z,8646.5,8647,8721.5,8722.5,74.5,76.0,
2019-05-30T18:15:27.102Z,8646.5,8647,8721.5,8722.5,74.5,76.0,
2019-05-30T18:15:27.102Z,8646.5,8647,8721.5,8722.5,74.5,76.0,
2019-05-30T18:15:27.102Z,8646.5,8647,8721.5,8722.5,74.5,76.0,
2019-05-30T18:15:28.361Z,8646.5,8647,8721.5,8722.5,74.5,76.0,
2019-05-30T18:15:31.000Z,8646.5,8647,8722,8722.5,75,76.0,
2019-05-30T18:15:31.000Z,8646.5,8647,8722,8722.5,75,76.0,
2019-05-30T18:15:32.146Z,8646.5,8647,8722,8722.5,75,76.0,
2019-05-30T18:15:32.201Z,8646.5,8647,8722,8722.5,75,76.0,
2019-05-30T18:15:33.569Z,8646.5,8647,8722,8722.5,75,76.0,
2019-05-30T18:15:35.945Z,8640,8642,8713.5,8719,71.5,79,
2019-05-30T18:15:37.223Z,8640,8642,8713.5,8719,71.5,79,
2019-05-30T18:15:37.416Z,8640,8642,8713.5,8719,71.5,79,
2019-05-30T18:15:37.635Z,8640,8642,8713.5,8719,71.5,79,
2019-05-30T18:15:37.635Z,8640,8642,8713.5,8719,71.5,79,
2019-05-30T18:15:39.694Z,8630,8630.5,8709.5,8712,79.0,82,
2019-05-30T18:15:42.105Z,8630,8630.5,8709.5,8712,79.0,82,
2019-05-30T18:15:42.212Z,8630,8630.5,8709.5,8712,79.0,82,
2019-05-30T18:15:42.619Z,8630,8630.5,8709.5,8712,79.0,82,
2019-05-30T18:15:42.770Z,8630,8630.5,8709.5,8712,79.0,82,
2019-05-30T18:15:44.040Z,8629,8629.5,8709,8709.5,79.5,80.5,
2019-05-30T18:15:45.264Z,8629,8629.5,8709,8709.5,79.5,80.5,
2019-05-30T18:15:45.264Z,8629,8629.5,8709,8709.5,79.5,80.5,
2019-05-30T18:15:49.299Z,8629,8629.5,8706,8709,76.5,80,
2019-05-30T18:15:49.299Z,8629,8629.5,8706,8709,76.5,80,
2019-05-30T18:15:50.175Z,8629,8629.5,8706,8709,76.5,80,
2019-05-30T18:15:51.953Z,8629,8629.5,8706,8709,76.5,80,
2019-05-30T18:15:52.844Z,8629,8629.5,8706,8709,76.5,80,
2019-05-30T18:15:54.116Z,8629,8629.5,8707,8708,77.5,79,
2019-05-30T18:15:55.998Z,8629,8629.5,8707,8708,77.5,79,
2019-05-30T18:15:57.402Z,8629,8629.5,8707,8708,77.5,79,
2019-05-30T18:15:57.402Z,8629,8629.5,8707,8708,77.5,79,
2019-05-30T18:15:57.402Z,8629,8629.5,8707,8708,77.5,79,
2019-05-30T18:15:57.402Z,8629,8629.5,8707,8708,77.5,79,
2019-05-30T18:15:58.686Z,8631,8631.5,8709.5,8710,78.0,79,
2019-05-30T18:16:00.000Z,8631,8631.5,8709.5,8710,78.0,79,
2019-05-30T18:16:02.214Z,8631,8631.5,8709.5,8710,78.0,79,
2019-05-30T18:16:02.957Z,8631,8631.5,8709.5,8710,78.0,79,
2019-05-30T18:16:03.849Z,8631,8631.5,8709.5,8710,78.0,79,
2019-05-30T18:16:05.761Z,8632,8632.5,8711,8711.5,78.5,79.5,
2019-05-30T18:16:07.352Z,8632,8632.5,8711,8711.5,78.5,79.5,
2019-05-30T18:16:07.665Z,8632,8632.5,8711,8711.5,78.5,79.5,
2019-05-30T18:16:07.665Z,8632,8632.5,8711,8711.5,78.5,79.5,
2019-05-30T18:16:10.268Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:10.268Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:10.268Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:10.268Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:14.071Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:15.562Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:15.562Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:16.743Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:16.743Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:16.743Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:19.507Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:20.613Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:22.844Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:23.241Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:23.519Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:24.470Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:25.000Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:27.897Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:27.897Z,8634,8634.5,8711,8711.5,76.5,77.5,
2019-05-30T18:16:27.897Z,8634,8634.5,8711,8711.5,76.5,77.5,
