timestamp,xbtusd_bid,xbtusd_ask,xbtm19_bid,xbtm19_ask,delta,zeta,position
2019-06-03T18:18:06.659Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:08.968Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:10.000Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:10.000Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:10.000Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:11.965Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:12.377Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:15.000Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:15.000Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:15.000Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:17.443Z,8496,8496.5,8556.5,8557,60.0,61,
2019-06-03T18:18:19.190Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:20.005Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:20.005Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:20.005Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:20.005Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:20.005Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:25.000Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:26.460Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:26.765Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:28.966Z,8497,8497.5,8556.5,8557,59.0,60,
2019-06-03T18:18:28.966Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:28.966Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:31.515Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:31.515Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:33.458Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:33.458Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:35.000Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:35.789Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:35.789Z,8498.5,8499,8556.5,8557,57.5,58.5,
2019-06-03T18:18:39.147Z,8499,8499.5,8556.5,8557,57.0,58,
2019-06-03T18:18:39.147Z,8499,8499.5,8556.5,8557,57.0,58,
2019-06-03T18:18:40.000Z,8499,8499.5,8556.5,8557,57.0,58,
2019-06-03T18:18:40.913Z,8499,8499.5,8556.5,8557,57.0,58,
2019-06-03T18:18:40.913Z,8499,8499.5,8556.5,8557,57.0,58,
2019-06-03T18:18:43.674Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:43.674Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:45.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:46.680Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:46.982Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:48.653Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:48.653Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:50.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:50.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:50.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:52.507Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:55.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:55.674Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:55.674Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:55.674Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:18:55.674Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:00.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:00.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:00.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:01.057Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:05.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:06.548Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:06.548Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:07.938Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:07.938Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:10.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:10.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:13.047Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:13.684Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:13.684Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:16.039Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:17.020Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:17.687Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:19.223Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:20.008Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:21.018Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:21.712Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:21.712Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:24.325Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:25.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:26.376Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:26.766Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:28.230Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:29.538Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:29.538Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:30.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:30.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:32.404Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:34.007Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:35.621Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:35.683Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:38.030Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:38.649Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:38.649Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:38.649Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:38.649Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:38.649Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:43.345Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:44.260Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:45.000Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:46.432Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:46.432Z,8499.5,8500,8556.5,8557,56.5,57.5,
2019-06-03T18:19:46.432Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:49.778Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:50.000Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:50.000Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:50.000Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:50.000Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:50.000Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:50.000Z,8501.5,8502,8556.5,8557,54.5,55.5,
2019-06-03T18:19:55.953Z,8502.5,8503,8556.5,8557,53.5,54.5,
2019-06-03T18:19:56.328Z,8502.5,8503,8556.5,8557,53.5,54.5,
2019-06-03T18:19:58.415Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:19:58.415Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:01.414Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:01.414Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:01.414Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:01.414Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:05.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:07.059Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:07.059Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:07.059Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:10.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:10.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:11.592Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:11.592Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:13.709Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:15.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:15.749Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:15.749Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:15.749Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:18.122Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:20.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:20.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:20.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:20.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:20.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:25.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:25.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:25.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:25.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:29.020Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:29.020Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:31.108Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:41.251Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:41.251Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:41.251Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:44.136Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:44.136Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:45.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:45.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:45.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:45.000Z,8506,8506.5,8556.5,8557,50.0,51,
2019-06-03T18:20:48.757Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:50.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:51.258Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:51.258Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:52.413Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:55.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:56.734Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:57.140Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:57.140Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:58.932Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:20:58.932Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:00.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:00.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:04.598Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:05.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:05.843Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:05.843Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:05.843Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:08.841Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:10.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:10.666Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:10.666Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:10.666Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:10.666Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:15.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:15.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:15.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:18.911Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:20.042Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:20.593Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:20.593Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:20.593Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:22.916Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:22.916Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:25.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:25.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:25.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:27.600Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:27.600Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:27.600Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:31.699Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:31.699Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:31.699Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:34.751Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:35.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:35.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:35.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:35.000Z,8505,8505.5,8556.5,8557,51.0,52,
2019-06-03T18:21:38.145Z,8504.5,8505,8556.5,8557,51.5,52.5,
2019-06-03T18:21:40.000Z,8504.5,8505,8556.5,8557,51.5,52.5,
2019-06-03T18:21:40.000Z,8504.5,8505,8556.5,8557,51.5,52.5,
2019-06-03T18:21:40.000Z,8504.5,8505,8556.5,8557,51.5,52.5,
2019-06-03T18:21:44.172Z,8504.5,8505,8556.5,8557,51.5,52.5,
2019-06-03T18:21:45.000Z,8504,8504.5,8556.5,8557,52.0,53,
2019-06-03T18:21:45.000Z,8504,8504.5,8556.5,8557,52.0,53,
2019-06-03T18:21:45.000Z,8504,8504.5,8556.5,8557,52.0,53,
2019-06-03T18:21:45.000Z,8504,8504.5,8556.5,8557,52.0,53,
2019-06-03T18:21:48.424Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:50.000Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:50.000Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:50.000Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:50.000Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:54.373Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:55.000Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:56.061Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:56.061Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:56.061Z,8501,8501.5,8556.5,8557,55.0,56,
2019-06-03T18:21:59.689Z,8501,8501.5,8555.5,8556,54.0,55,
2019-06-03T18:21:59.689Z,8501,8501.5,8555.5,8556,54.0,55,
2019-06-03T18:22:00.000Z,8501,8501.5,8555.5,8556,54.0,55,
2019-06-03T18:22:00.000Z,8501,8501.5,8555.5,8556,54.0,55,
2019-06-03T18:22:02.687Z,8501,8501.5,8555.5,8556,54.0,55,
2019-06-03T18:22:04.830Z,8501,8501.5,8551.5,8552,50.0,51,
2019-06-03T18:22:05.000Z,8501,8501.5,8551.5,8552,50.0,51,
2019-06-03T18:22:07.277Z,8501,8501.5,8551.5,8552,50.0,51,
2019-06-03T18:22:07.277Z,8501,8501.5,8551.5,8552,50.0,51,
2019-06-03T18:22:07.277Z,8501,8501.5,8551.5,8552,50.0,51,
2019-06-03T18:22:09.197Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:10.016Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:10.016Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:10.016Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:10.016Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:10.016Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:15.795Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:15.795Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:15.795Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:15.795Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:21.366Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:21.366Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:21.366Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:24.244Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:24.244Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:26.024Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:26.024Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:27.036Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:29.476Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:30.015Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:30.015Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:32.172Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:32.755Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:32.961Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:35.000Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:36.556Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:36.938Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:36.938Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:38.758Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:40.000Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:41.218Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:41.218Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:43.447Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:43.447Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:45.000Z,8499.5,8500,8551.5,8552,51.5,52.5,
2019-06-03T18:22:45.000Z,8499.5,8500,8551.5,8552,51.5,52.5,
